ID	Region	Organism	Type1	Type2	Product	Similarity
fig|6666666.540227.peg.1078	24.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.1079	24.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.1080	24.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.1081	24.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.1082	24.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.1083	24.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.1084	24.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.1363	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1364	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1365	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1366	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1367	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1368	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1369	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1370	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1371	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1372	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1373	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1374	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1375	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1376	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1377	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1378	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1379	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1380	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1381	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1382	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1383	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1384	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1385	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1386	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1387	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1388	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1389	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1390	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1391	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1392	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1393	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1394	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1395	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1396	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1397	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1398	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1399	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1400	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1401	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1402	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.rna.20	43.1	Nocardia sp. CC227C	NRPS	NRPS		
fig|6666666.540227.peg.1781	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1782	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1783	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1784	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1785	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1786	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1787	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1788	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1789	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1790	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1791	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1792	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1793	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1794	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1795	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1796	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1797	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1798	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1799	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1800	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1801	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1802	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1803	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1804	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1805	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1806	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1807	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1808	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1809	26.1	Nocardia sp. CC227C	NRPS-like	NRPS-like		
fig|6666666.540227.peg.1902	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1903	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1904	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1905	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1906	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1907	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1908	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1909	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1910	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1911	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1912	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1913	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1914	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1915	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1916	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1917	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1918	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1919	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1920	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1921	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1922	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1923	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1924	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1925	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1926	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1927	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1928	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1929	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.1930	26.2	Nocardia sp. CC227C	terpene	terpene		
fig|6666666.540227.peg.2010	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2011	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2012	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2013	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2014	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2015	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2016	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2017	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2018	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2019	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2020	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2021	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2022	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2023	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2024	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2025	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2026	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2027	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2028	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2029	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2030	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2031	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2032	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2033	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2034	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2035	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2036	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2037	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2038	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2039	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2040	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2041	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2042	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2043	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2044	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2045	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2046	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2047	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2048	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2049	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2050	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2051	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2052	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2053	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2054	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2055	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2056	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2057	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2058	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2059	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2060	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2061	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2062	13.1	Nocardia sp. CC227C	NRPS	NRPS	nataxazole	11
fig|6666666.540227.peg.2381	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2382	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2383	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2384	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2385	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2386	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2387	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2388	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2389	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2390	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2391	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2392	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2393	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2394	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2395	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2396	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2397	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2398	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2399	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2400	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2401	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2402	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2403	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2404	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2405	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2406	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2407	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2408	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2409	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2410	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2411	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2412	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2413	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2414	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2415	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2416	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2417	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2418	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2419	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2420	42.1	Nocardia sp. CC227C	T1PKS	T1PKS		
fig|6666666.540227.peg.2525	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2526	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2527	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2528	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2529	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2530	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2531	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2532	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2533	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2534	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2535	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2536	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2537	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2538	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2539	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2540	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2541	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2542	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2543	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
fig|6666666.540227.peg.2544	16.1	Nocardia sp. CC227C	NRPS	NRPS	gobichelin A / gobichelin B	11
