ID	Origin__autocolor	Clusteric__autocolor	Organism__autocolor	Product__autocolor	Type__autocolor
fig|6666666.540613.peg.5102	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3510	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.362	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5637	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.637	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540615.peg.606	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5151	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6772	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	
fig|6666666.540615.peg.3443	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.4095	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.337	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A	NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like	
fig|6666666.540615.peg.1256	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.4536	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5526	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.3537	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540620.peg.7925	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.13281	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.14414	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC226D	butyrolactone ectoine	showdomycin
fig|6666666.540620.peg.8573	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.10029	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.10152	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC226D	NRPS	
fig|6666666.540620.peg.11511	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.828	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.14224	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.6741	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.5868	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.4151	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.9643	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.4417	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540620.peg.15130	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC226D		
fig|6666666.540621.peg.4709	Cuatro_cienegas	Extraclusteric	Nocardiopsis sp. CC223A		
fig|6666666.540621.peg.4031	Cuatro_cienegas	Extraclusteric	Nocardiopsis sp. CC223A		
fig|6666666.540754.peg.4844	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224E		
fig|6666666.540754.peg.7667	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224E		
fig|6666666.540754.peg.8315	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224E		
fig|6666666.540754.peg.1956	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224E		
fig|1823.7.peg.5263	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|1823.7.peg.2404	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|1823.7.peg.7299	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|1823.7.peg.3715	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|1823.7.peg.1744	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|1823.7.peg.4526	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|1823.7.peg.271	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|1823.7.peg.4173	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|1823.7.peg.167	Cuatro_cienegas	Extraclusteric	Nocardia otitidiscaviarum sp. CC201C		
fig|6666666.563199.peg.4353	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC208B		
fig|6666666.563199.peg.1553	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC208B		
fig|6666666.563199.peg.4025	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC208B		
fig|6666666.563199.peg.7380	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC208B		
fig|6666666.563200.peg.4878	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216B		
fig|6666666.563200.peg.157	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216B		
fig|6666666.563200.peg.4736	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216B		
fig|6666666.563200.peg.5957	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216B		
fig|6666666.563200.peg.3121	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216B		
fig|6666666.563200.peg.5725	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216B		
fig|6666666.563200.peg.1030	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216B		
fig|6666666.563201.peg.681	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216C		
fig|6666666.563201.peg.1739	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216C		
fig|6666666.563201.peg.1297	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC216C	NRPS	coelichelin
fig|6666666.563201.peg.5026	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216C		
fig|6666666.563201.peg.1375	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216C		
fig|6666666.563201.peg.2338	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216C		
fig|6666666.563201.peg.2790	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC216C		
fig|6666666.563202.peg.4370	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224B		
fig|6666666.563202.peg.4216	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224B		
fig|6666666.563202.peg.7685	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224B		
fig|6666666.563202.peg.7009	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224B		
fig|6666666.563202.peg.2835	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC224B		
fig|6666666.582834.peg.1035	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhyb		
fig|6666666.582834.peg.11446	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhyb		
fig|6666666.582834.peg.1455	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhyb		
fig|6666666.582834.peg.5865	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhyb		
fig|6666666.582862.peg.4888	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahyb		
fig|6666666.582862.peg.9545	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahyb		
fig|6666666.582862.peg.7509	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahyb		
fig|6666666.582862.peg.6590	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahyb		
fig|6666666.582862.peg.7673	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahyb		
fig|6666666.582862.peg.9511	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahyb		
fig|6666666.584549.peg.7748	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC213Dhybcontrimo	butyrolactone ectoine	showdomycin
fig|6666666.584549.peg.1846	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhybcontrimo		
fig|6666666.584549.peg.7805	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhybcontrimo		
fig|6666666.584549.peg.5205	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhybcontrimo		
fig|6666666.584549.peg.12288	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhybcontrimo		
fig|6666666.584549.peg.9710	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC213Dhybcontrimo		
fig|6666666.584551.peg.5458	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahybcontrimo		
fig|6666666.584551.peg.7170	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahybcontrimo		
fig|6666666.584551.peg.1891	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahybcontrimo		
fig|6666666.584551.peg.5423	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahybcontrimo		
fig|6666666.584551.peg.7325	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219Ahybcontrimo		
fig|6666666.590938.peg.1847	Cuatro_cienegas	Extraclusteric	Streptomyces rochei CC71		
fig|6666666.590938.peg.6778	Cuatro_cienegas	Extraclusteric	Streptomyces rochei CC71		
fig|6666666.590939.peg.7176	Cuatro_cienegas	Extraclusteric	Streptomyces rochei CC48		
fig|6666666.590939.peg.2227	Cuatro_cienegas	Extraclusteric	Streptomyces rochei CC48		
fig|6666666.590939.peg.1074	Cuatro_cienegas	Extraclusteric	Streptomyces rochei CC48		
fig|6666666.590940.peg.410	Cuatro_cienegas	Extraclusteric	Streptomyces rochei CC36		
fig|6666666.590940.peg.3466	Cuatro_cienegas	Extraclusteric	Streptomyces rochei CC36		
fig|6666666.590940.peg.7262	Cuatro_cienegas	Extraclusteric	Streptomyces rochei CC36		
fig|6666666.590941.peg.8096	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.2758	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.5482	Cuatro_cienegas	Intraclusteric	 Streptomyces lentzea CC55	T2PKS PKS-like	LL-D49194α1 (LLD)
fig|6666666.590941.peg.447	Cuatro_cienegas	Intraclusteric	 Streptomyces lentzea CC55	terpene	isorenieratene
fig|6666666.590941.peg.2458	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.5869	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.1941	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.1699	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.400	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.4539	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.6791	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.4671	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.6958	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.3209	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.590941.peg.1496	Cuatro_cienegas	Extraclusteric	Streptomyces lentzea CC55		
fig|6666666.687569.peg.2259	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC228A		
fig|6666666.687569.peg.4370	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC228A		
fig|6666666.687569.peg.5512	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC228A		
fig|6666666.687569.peg.1845	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC228A		
fig|6666666.687569.peg.42	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC228A		
fig|6666666.687569.peg.5299	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC228A		
fig|6666666.691810.peg.2888	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219CV1		
fig|6666666.691810.peg.1137	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219CV1		
fig|6666666.691810.peg.2264	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219CV1		
fig|6666666.691810.peg.6151	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219CV1		
fig|6666666.691810.peg.5757	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219CV1		
fig|6666666.691810.peg.5020	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219CV1		
fig|6666666.691810.peg.2784	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219CV1		
BGC0001692_WP_010845797	MiBIG	Intraclusteric	Xenorhabdus nematophila ATCC 19061	nematophin	NRP
BGC0000093_ADC45558	MiBIG	Intraclusteric	Streptomyces nanchangensis	meilingmycin	Polyketide
BGC0001532_ATY37601	MiBIG	Intraclusteric	Brevibacillus laterosporus	bogorol	NRP
BGC0001588_WP_004189279	MiBIG	Intraclusteric	Burkholderia pseudomallei 1026b	exopolysaccharides	Saccharide
BGC0001106_ABS90464	MiBIG	Intraclusteric	Streptomyces albus	oxazolomycin	NRP-Polyketide
BGC0001589_WP_006494985	MiBIG	Intraclusteric	Burkholderia cenocepacia J2315	exopolysaccharides	Saccharide
BGC0000842_AGU42437	MiBIG	Intraclusteric	Streptomyces argenteolus	carbapenem MM 4550	Other
BGC0001445_EED49872	MiBIG	Intraclusteric	Aspergillus flavus NRRL3357	leporin	NRP-Polyketide
BGC0001501_APZ79580	MiBIG	Intraclusteric	Fischerella sp. TAU	ambiguine	Alkaloid
BGC0000668_AHI58821	MiBIG	Intraclusteric	Hapalosiphon welwitschii UTEX B 1830	welwitindolinone	Alkaloid-Terpene
BGC0000347_CAP20360	MiBIG	Intraclusteric	Streptococcus equi subsp. equi	equibactin	NRP
BGC0000703_BAE95451	MiBIG	Intraclusteric	Streptomyces kanamyceticus	kanamycin	Saccharide
BGC0001179_AHL46728	MiBIG	Intraclusteric	Streptomyces bottropensis	rishirilide B	Polyketide
BGC0001387_AMP46609	MiBIG	Intraclusteric	Streptomyces calvus	nucleocidin	Other
BGC0001719_AWM72922	MiBIG	Intraclusteric	Streptomyces olivaceus	olimycin A-olimycin B	Polyketide
BGC0001442_ATJ33995	MiBIG	Intraclusteric	Streptomyces sp.	actinonin	NRP
BGC0001497_ATJ33995	MiBIG	Intraclusteric	Streptomyces sp.	actinonin	Polyketide
BGC0001778_KKZ73240	MiBIG	Intraclusteric	Streptomyces showdoensis	showdomycin	Other
BGC0000445_CAJ34385	MiBIG	Intraclusteric	Micromonospora sp. ML1	thiocoraline	NRP
