ID	Region	Organism	Type1	Type2	Product	Similarity
fig|6666666.737888.peg.1140	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1141	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1142	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1143	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1144	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1145	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1146	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1147	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1148	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1149	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1150	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1151	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1152	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1153	57.1	Streptomyces sp. CC219B	terpene	terpene	carotenoid	63
fig|6666666.737888.peg.1232	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1233	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1234	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1235	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1236	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1237	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1238	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1239	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1240	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1241	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1242	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1243	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1244	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1245	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1246	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1247	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1248	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1249	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1250	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1251	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1252	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1253	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1254	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1255	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1256	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1257	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1258	96.1	Streptomyces sp. CC219B	NRPS	NRPS	pepticinnamin E	6
fig|6666666.737888.peg.1398	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1399	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1400	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1401	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1402	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1403	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1404	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1405	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1406	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1407	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1408	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1409	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1410	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1411	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1412	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1413	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1414	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1415	96.2	Streptomyces sp. CC219B	terpene	terpene	albaflavenone	100
fig|6666666.737888.peg.1778	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1779	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1780	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1781	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1782	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1783	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1784	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1785	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1786	9.1	Streptomyces sp. CC219B	ectoine	ectoine	ectoine	100
fig|6666666.737888.peg.1889	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1890	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1891	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1892	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1893	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1894	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1895	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1896	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1897	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1898	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1899	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1900	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1901	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1902	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1903	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1904	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1905	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1906	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1907	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1908	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1909	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1910	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1911	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1912	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1913	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1914	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1915	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1916	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1917	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1918	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1919	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1920	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1921	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1922	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1923	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1924	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1925	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1926	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1927	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1928	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1929	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1930	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1931	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1932	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1933	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1934	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1935	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1936	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1937	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1938	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1939	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1940	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1941	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1942	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1943	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1944	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1945	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1946	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1947	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1948	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1949	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1950	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1951	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.1952	95.1	Streptomyces sp. CC219B	T1PKS	butyrolactone	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	63
fig|6666666.737888.peg.2154	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2155	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2156	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2157	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2158	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2159	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2160	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2161	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2162	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2163	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2164	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2165	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2166	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2167	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2168	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2169	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2170	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2171	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2172	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2173	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2174	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2175	93.1	Streptomyces sp. CC219B	indole	indole	7-prenylisatin	60
fig|6666666.737888.peg.2189	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2190	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2191	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2192	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2193	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2194	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2195	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2196	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2197	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.2198	93.2	Streptomyces sp. CC219B	melanin	melanin	melanin	57
fig|6666666.737888.peg.149	52.1	Streptomyces sp. CC219B	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.737888.peg.150	52.1	Streptomyces sp. CC219B	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.737888.peg.151	52.1	Streptomyces sp. CC219B	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.737888.peg.152	52.1	Streptomyces sp. CC219B	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.737888.peg.153	52.1	Streptomyces sp. CC219B	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
