ID	Origin__autocolor	Clusteric__autocolor	Organism__autocolor	Product__autocolor	Type__autocolor
fig|6666666.540227.peg.238	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C	T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS	
fig|6666666.540227.peg.6663	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS-like	BD-12
fig|6666666.540227.peg.4411	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.5630	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	T1PKS NRPS	streptolydigin
fig|6666666.540227.peg.1642	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4412	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3672	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.128	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4187	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	
fig|6666666.540227.peg.6124	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.7320	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS-like	
fig|6666666.540227.peg.65	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C	hglE-KS terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS T2PKS	 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 SF2575 enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin enterocin
fig|6666666.540227.peg.1281	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.5042	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.7367	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6035	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4415	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.608	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	arylpolyene T3PKS	
fig|6666666.540227.peg.4895	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1869	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6573	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	T2PKS	enterocin
fig|6666666.540227.peg.6575	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	T2PKS	enterocin
fig|6666666.540227.peg.21	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.989	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.5856	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.2258	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4607	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.95	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.2758	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	zorbamycin
fig|6666666.540227.peg.1415	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4277	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	atratumycin
fig|6666666.540227.peg.2996	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3220	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540612.peg.2840	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.695	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2314	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4814	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.264	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5191	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2561	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3908	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4969	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.734	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3524	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4859	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.6531	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3301	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4993	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2054	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2982	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4114	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.6522	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540613.peg.2270	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2820	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2762	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6927	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6261	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2287	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6886	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5593	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2479	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4879	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4500	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.300	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	amychelin
fig|6666666.540613.peg.7608	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3945	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5820	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1752	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5819	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6484	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	aurantimycin A
fig|6666666.540613.peg.6735	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4310	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5816	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2583	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3903	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	lobosamide A / lobosamide B / lobosamide C
fig|6666666.540613.peg.6104	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4773	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4687	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	hglE-KS	paramagnetoquinone 1 / paramagnetoquinone 2
fig|6666666.540613.peg.497	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A	terpene terpene terpene terpene terpene terpene terpene terpene terpene terpene	
fig|6666666.540613.peg.340	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3921	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	lobosamide A / lobosamide B / lobosamide C
fig|6666666.540613.peg.46	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A	hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS hglE-KS	paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2 paramagnetoquinone 1 / paramagnetoquinone 2
fig|6666666.540613.peg.3746	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2187	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4736	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1955	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3243	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1628	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.412	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A	NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like	
fig|6666666.540613.peg.3467	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	T3PKS arylpolyene	
fig|6666666.540613.peg.4623	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1246	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.880	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2744	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.414	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5609	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3141	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4733	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3356	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	hygrocin A / hygrocin B
fig|6666666.540613.peg.6183	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5394	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5971	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	nocobactin NA
fig|6666666.540613.peg.4415	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2923	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2579	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540615.peg.3113	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.3267	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.3209	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6627	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.7043	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.3096	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6586	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5482	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.4849	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6466	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1196	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.4474	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	amychelin
fig|6666666.540615.peg.209	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.3749	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5710	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1107	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5709	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.4982	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	aurantimycin A
fig|6666666.540615.peg.7622	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.3940	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5706	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1915	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.2512	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	lobosamide A / lobosamide B / lobosamide C
fig|6666666.540615.peg.7202	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6360	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6274	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	hglE-KS	paramagnetoquinone 1 / paramagnetoquinone 2
fig|6666666.540615.peg.4671	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.4514	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.2531	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	lobosamide A / lobosamide B / lobosamide C
fig|6666666.540615.peg.4217	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.2278	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.2355	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5275	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6323	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1782	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
