ID	Origin__autocolor	Clusteric__autocolor	Organism__autocolor	Product__autocolor	Type__autocolor
fig|6666666.737888.peg.6530	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.6832	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.4200	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.2224	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.5802	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	lanthipeptide	
fig|6666666.737888.peg.5946	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.5563	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.7	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B Streptomyces sp. CC219B	T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS T1PKS NRPS NRPS NRPS NRPS NRPS NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS T3PKS siderophore siderophore siderophore siderophore siderophore siderophore siderophore siderophore siderophore siderophore siderophore siderophore	A23187 A23187 A23187 A23187 A23187 A23187 A23187 A23187 A23187 A23187 A23187 rhizomide A / rhizomide B / rhizomide C rhizomide A / rhizomide B / rhizomide C zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin zorbamycin JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 JBIR-78 / JBIR-95 formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M formicamycins A-M
fig|6666666.737888.peg.1925	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	M. jannaschii predicted coding region MJ0686	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one
fig|6666666.737888.peg.4006	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	NRPS	thiocoraline
fig|6666666.737888.peg.1908	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	M. jannaschii predicted coding region MJ0686	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one
fig|6666666.737888.peg.5565	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.6986	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.2165	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	indole	7-prenylisatin
fig|6666666.737888.peg.1240	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	NRPS	pepticinnamin E
fig|6666666.737888.peg.5865	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.1969	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.4927	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	T1PKS	pyrrolomycin A / pyrrolomycin B / pyrrolomycin C / pyrrolomycin D
fig|6666666.737888.peg.1291	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.5607	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.1242	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	NRPS	pepticinnamin E
fig|6666666.737888.peg.4035	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	NRPS	thiocoraline
fig|6666666.737888.peg.3536	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.339	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.737888.peg.3228	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC219B		
fig|6666666.540227.peg.848	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.2590	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.5314	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3290	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.7221	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	ectoine	ectoine
fig|6666666.540227.peg.281	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C	NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS	A40926 A40926 A40926 A40926 A40926 A40926 A40926 A40926 A40926 A40926
fig|6666666.540227.peg.2491	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.7278	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS-like	
fig|6666666.540227.peg.692	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6515	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1975	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1278	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4602	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.483	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6888	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6216	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	calicheamicin
fig|6666666.540227.peg.3227	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6581	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	T2PKS	enterocin
fig|6666666.540227.peg.3794	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4229	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	atratumycin
fig|6666666.540227.peg.5012	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.5852	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3413	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.5065	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.7341	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4136	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1886	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3551	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	T2PKS NRPS	granaticin
fig|6666666.540227.peg.1361	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3754	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540612.peg.4506	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4595	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.6860	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3529	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5357	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.671	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5407	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5852	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.1854	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2697	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.456	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5360	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4035	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.464	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4764	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2575	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.1164	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3685	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4844	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5234	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2102	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5452	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.1007	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC210A	NRPS	thiolutin
fig|6666666.540612.peg.6405	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4043	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4392	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4349	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3319	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540613.peg.7013	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6588	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1404	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2854	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5398	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	ectoine	ectoine
fig|6666666.540613.peg.4923	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6511	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3808	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3381	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.563	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6125	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5614	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6650	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4501	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2139	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.7336	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4989	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3604	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6101	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1122	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	calicheamicin
fig|6666666.540613.peg.6316	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2916	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5277	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1717	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2748	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1520	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6458	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.51	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A	NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like	
fig|6666666.540613.peg.2663	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2951	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3641	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1227	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4142	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.515	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1969	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6210	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6848	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	berninamycin A
fig|6666666.540613.peg.2153	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540615.peg.6713	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.7770	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1481	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.2538	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.893	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	ectoine	ectoine
