ID	Region	Organism	Type1	Type2	Product	Similarity
fig|6666666.540621.peg.3935	17.1	Nocardiopsis sp. CC223A	phosphonate	lassopeptide	rhizocticin A	16
fig|6666666.540621.peg.3936	17.1	Nocardiopsis sp. CC223A	phosphonate	lassopeptide	rhizocticin A	16
fig|6666666.540621.peg.3937	17.1	Nocardiopsis sp. CC223A	phosphonate	lassopeptide	rhizocticin A	16
fig|6666666.540621.peg.3938	17.1	Nocardiopsis sp. CC223A	phosphonate	lassopeptide	rhizocticin A	16
fig|6666666.540621.peg.3939	17.1	Nocardiopsis sp. CC223A	phosphonate	lassopeptide	rhizocticin A	16
fig|6666666.540621.peg.4113	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4114	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4115	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4116	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4117	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4118	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4119	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4120	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4121	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4122	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4123	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4124	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4125	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4126	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4127	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4128	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4129	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4130	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4131	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4132	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4133	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4134	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4135	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4136	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4137	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4138	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4139	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4140	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4141	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4142	93.1	Nocardiopsis sp. CC223A	NRPS-like	NRPS-like		
fig|6666666.540621.peg.4193	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
fig|6666666.540621.peg.4194	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
fig|6666666.540621.peg.4195	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
fig|6666666.540621.peg.4196	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
fig|6666666.540621.peg.4197	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
fig|6666666.540621.peg.4198	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
fig|6666666.540621.peg.4199	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
fig|6666666.540621.peg.4200	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
fig|6666666.540621.peg.4201	110.1	Nocardiopsis sp. CC223A	NRPS	NRPS	fuscachelin A / fuscachelin B / fuscachelin C	100
