ID	Origin__autocolor	Clusteric__autocolor	Organism__autocolor	Product__autocolor	Type__autocolor
fig|6666666.737888.peg.572	Cuatro_cienegas	Intraclusteric	 Streptomyces sp. CC219B	NRPS T1PKS	SCO-2138
fig|6666666.540227.peg.6304	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1868	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4513	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.7354	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.302	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C	NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS	lugdunomycin lugdunomycin lugdunomycin lugdunomycin lugdunomycin lugdunomycin lugdunomycin lugdunomycin lugdunomycin lugdunomycin
fig|6666666.540227.peg.4792	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4249	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	atratumycin
fig|6666666.540227.peg.5241	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.2445	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4275	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	atratumycin
fig|6666666.540227.peg.3466	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3446	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1382	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	
fig|6666666.540227.peg.1087	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3049	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	lugdunomycin
fig|6666666.540227.peg.6602	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	T2PKS	enterocin
fig|6666666.540227.peg.732	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C	NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like	
fig|6666666.540227.peg.2211	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3768	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.2160	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1841	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1985	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.5783	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6642	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3123	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.804	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6643	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.1247	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3114	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.2575	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3464	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.559	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C Nocardia sp. CC227C	T1PKS NRPS T1PKS NRPS T1PKS NRPS T1PKS NRPS T1PKS NRPS T1PKS NRPS T1PKS NRPS T1PKS NRPS T1PKS NRPS T1PKS NRPS	streptolydigin streptolydigin streptolydigin streptolydigin streptolydigin streptolydigin streptolydigin streptolydigin streptolydigin streptolydigin
fig|6666666.540227.peg.2293	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3523	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	T2PKS NRPS	granaticin
fig|6666666.540227.peg.1834	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.3479	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4217	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6249	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	calicheamicin
fig|6666666.540227.peg.4788	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	isorenieratene
fig|6666666.540227.peg.4129	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.6230	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	calicheamicin
fig|6666666.540227.peg.95	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.4132	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.2056	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	nataxazole
fig|6666666.540227.peg.5930	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC227C		
fig|6666666.540227.peg.2934	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC227C	NRPS	heterobactin A / heterobactin S2
fig|6666666.540612.peg.1441	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.61	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.1327	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2066	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4603	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.1430	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5854	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2883	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3827	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2768	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4916	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.6356	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2627	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5094	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4028	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4346	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.1089	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.6522	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5738	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3076	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5711	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5553	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.1628	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.3972	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4205	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.2832	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.1778	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.6354	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.6099	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.5127	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.4706	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540612.peg.6131	Cuatro_cienegas	Extraclusteric	Streptomyces sp. CC210A		
fig|6666666.540613.peg.6072	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1954	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4646	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4947	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6000	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	nocobactin NA
fig|6666666.540613.peg.3915	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	lobosamide A / lobosamide B / lobosamide C
fig|6666666.540613.peg.598	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A	NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS	nocobactin NA nocobactin NA nocobactin NA nocobactin NA nocobactin NA nocobactin NA nocobactin NA nocobactin NA nocobactin NA nocobactin NA
fig|6666666.540613.peg.7709	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1465	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5973	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	nocobactin NA
fig|6666666.540613.peg.1779	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6234	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	prodigiosin
fig|6666666.540613.peg.5064	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.401	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6882	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.930	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5251	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2303	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6972	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.21	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A Nocardia sp. CC213A	NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS	amychelin amychelin amychelin amychelin amychelin amychelin amychelin amychelin amychelin amychelin
fig|6666666.540613.peg.1924	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2573	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1513	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2817	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.352	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS siderophore	ficellomycin
fig|6666666.540613.peg.3015	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6960	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.7660	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.351	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.3023	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1776	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6043	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1023	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.6426	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.5159	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1087	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	calicheamicin
fig|6666666.540613.peg.1794	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.7067	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	
fig|6666666.540613.peg.1301	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS bacteriocin	isorenieratene
fig|6666666.540613.peg.3970	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.4733	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.2744	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.473	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.160	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC213A		
fig|6666666.540613.peg.1107	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC213A	NRPS	calicheamicin
fig|6666666.540615.peg.5327	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1783	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6233	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5985	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5250	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	
fig|6666666.540615.peg.2525	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	lobosamide A / lobosamide B / lobosamide C
fig|6666666.540615.peg.4770	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.108	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1419	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5224	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	
fig|6666666.540615.peg.1079	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.7070	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	prodigiosin
fig|6666666.540615.peg.299	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A	NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS NRPS	A40926 A40926 A40926 A40926 A40926 A40926 A40926 A40926 A40926 A40926
fig|6666666.540615.peg.4575	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6582	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.516	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A	NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like NRPS-like	
fig|6666666.540615.peg.4886	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.3080	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6672	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.4192	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1813	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1925	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.2244	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.3264	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.4526	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.2700	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6660	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.156	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A Nocardia sp. CC216A	bacteriocin NRPS bacteriocin NRPS bacteriocin NRPS bacteriocin NRPS bacteriocin NRPS bacteriocin NRPS bacteriocin NRPS bacteriocin NRPS bacteriocin NRPS bacteriocin NRPS	isorenieratene isorenieratene isorenieratene isorenieratene isorenieratene isorenieratene isorenieratene isorenieratene isorenieratene isorenieratene
fig|6666666.540615.peg.4525	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.2708	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.1082	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6522	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.424	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6879	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.5208	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.835	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	calicheamicin
fig|6666666.540615.peg.1064	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6768	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	NRPS	
fig|6666666.540615.peg.1581	Cuatro_cienegas	Intraclusteric	 Nocardia sp. CC216A	bacteriocin NRPS	isorenieratene
fig|6666666.540615.peg.3725	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
fig|6666666.540615.peg.6320	Cuatro_cienegas	Extraclusteric	Nocardia sp. CC216A		
