ID	Region	Organism	Type1	Type2	Product	Similarity
fig|6666666.563201.peg.5083	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5084	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5085	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5086	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5087	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5088	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5089	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5090	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5091	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5092	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5093	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5094	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5095	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5096	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5097	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5098	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5099	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5100	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5101	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5102	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5103	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5104	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.5105	110.1	Streptomyces sp. CC216C	NRPS	NRPS	phosphonoglycans	3
fig|6666666.563201.peg.6860	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6861	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6862	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6863	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6864	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6865	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6866	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6867	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6868	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6869	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6870	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6871	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6872	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6873	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6874	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6875	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6876	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6877	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6878	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6879	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6880	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6881	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6882	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6883	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6884	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6885	115.1	Streptomyces sp. CC216C	NRPS	NRPS		
fig|6666666.563201.peg.6595	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6596	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6597	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6598	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6599	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6600	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6601	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6602	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6603	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6604	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6605	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6606	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6607	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6608	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6609	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6610	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6611	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6612	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6613	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6614	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6615	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6616	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6617	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6618	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6619	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6620	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6621	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6622	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.6623	125.1	Streptomyces sp. CC216C	T1PKS	T1PKS	maduropeptin	15
fig|6666666.563201.peg.2074	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2075	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2076	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2077	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2078	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2079	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2080	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2081	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2082	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2083	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.2084	131.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	coelimycin P1	16
fig|6666666.563201.peg.74	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.75	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.76	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.77	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.78	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.79	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.80	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.81	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.82	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.83	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.84	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.85	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.86	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.87	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.88	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.89	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.90	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.91	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.92	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.93	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.94	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.95	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.96	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.97	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.98	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.99	133.1	Streptomyces sp. CC216C	lassopeptide	lassopeptide	keywimysin	100
fig|6666666.563201.peg.4814	135.1	Streptomyces sp. CC216C	NRPS-like	NRPS-like		
fig|6666666.563201.peg.4815	135.1	Streptomyces sp. CC216C	NRPS-like	NRPS-like		
fig|6666666.563201.peg.4816	135.1	Streptomyces sp. CC216C	NRPS-like	NRPS-like		
fig|6666666.563201.peg.4817	135.1	Streptomyces sp. CC216C	NRPS-like	NRPS-like		
fig|6666666.563201.peg.4818	135.1	Streptomyces sp. CC216C	NRPS-like	NRPS-like		
fig|6666666.563201.peg.4501	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4502	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4503	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4504	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4505	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4506	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4507	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4508	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4509	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.4510	145.1	Streptomyces sp. CC216C	butyrolactone	butyrolactone	showdomycin	17
fig|6666666.563201.peg.2657	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2658	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2659	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2660	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2661	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2662	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2663	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2664	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2665	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2666	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.2667	152.1	Streptomyces sp. CC216C	siderophore	siderophore	desferrioxamin B	100
fig|6666666.563201.peg.1114	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.1115	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.1116	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.1117	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.1118	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.1119	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.1120	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.1121	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.1122	166.1	Streptomyces sp. CC216C	NRPS	T1PKS	kanamycin	1
fig|6666666.563201.peg.576	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.577	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.578	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.579	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.580	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.581	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.582	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.583	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.584	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.585	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.586	180.1	Streptomyces sp. CC216C	lanthipeptide	lanthipeptide		
fig|6666666.563201.peg.5939	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5940	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5941	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5942	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5943	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5944	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5945	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5946	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5947	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5948	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5949	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.5950	208.1	Streptomyces sp. CC216C	bacteriocin	bacteriocin	tetronasin	3
fig|6666666.563201.peg.2018	236.1	Streptomyces sp. CC216C	melanin	melanin	melanin	100
fig|6666666.563201.peg.2019	236.1	Streptomyces sp. CC216C	melanin	melanin	melanin	100
fig|6666666.563201.peg.2020	236.1	Streptomyces sp. CC216C	melanin	melanin	melanin	100
fig|6666666.563201.peg.2021	236.1	Streptomyces sp. CC216C	melanin	melanin	melanin	100
fig|6666666.563201.peg.2022	236.1	Streptomyces sp. CC216C	melanin	melanin	melanin	100
fig|6666666.563201.peg.2023	236.1	Streptomyces sp. CC216C	melanin	melanin	melanin	100
fig|6666666.563201.peg.2024	236.1	Streptomyces sp. CC216C	melanin	melanin	melanin	100
fig|6666666.563201.peg.2025	236.1	Streptomyces sp. CC216C	melanin	melanin	melanin	100
fig|6666666.563201.peg.5675	247.1	Streptomyces sp. CC216C	NRPS	NRPS	virginiamycin S1	11
fig|6666666.563201.peg.5676	247.1	Streptomyces sp. CC216C	NRPS	NRPS	virginiamycin S1	11
fig|6666666.563201.peg.5049	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5050	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5051	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5052	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5053	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5054	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5055	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5056	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5057	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5058	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5059	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5060	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5061	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
fig|6666666.563201.peg.5062	262.1	Streptomyces sp. CC216C	NRPS	NRPS	tetronasin	11
