ID	Region	Organism	Type1	Type2	Product	Similarity
fig|6666666.590941.peg.6597	1.2	Streptomyces lentzea CC111	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6598	1.2	Streptomyces lentzea CC112	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6599	1.2	Streptomyces lentzea CC113	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6600	1.2	Streptomyces lentzea CC114	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6601	1.2	Streptomyces lentzea CC115	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6602	1.2	Streptomyces lentzea CC116	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6603	1.2	Streptomyces lentzea CC117	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6604	1.2	Streptomyces lentzea CC118	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6605	1.2	Streptomyces lentzea CC119	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6606	1.2	Streptomyces lentzea CC120	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6607	1.2	Streptomyces lentzea CC121	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6608	1.2	Streptomyces lentzea CC122	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6609	1.2	Streptomyces lentzea CC123	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6610	1.2	Streptomyces lentzea CC124	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6611	1.2	Streptomyces lentzea CC125	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6612	1.2	Streptomyces lentzea CC126	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6613	1.2	Streptomyces lentzea CC127	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6614	1.2	Streptomyces lentzea CC128	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6615	1.2	Streptomyces lentzea CC129	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6616	1.2	Streptomyces lentzea CC130	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6617	1.2	Streptomyces lentzea CC131	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6618	1.2	Streptomyces lentzea CC132	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6619	1.2	Streptomyces lentzea CC133	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6620	1.2	Streptomyces lentzea CC134	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6621	1.2	Streptomyces lentzea CC135	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6622	1.2	Streptomyces lentzea CC136	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6623	1.2	Streptomyces lentzea CC137	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6624	1.2	Streptomyces lentzea CC138	NRPS-like	NRPS-like	napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B	13
fig|6666666.590941.peg.6633	1.3	Streptomyces lentzea CC139	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6634	1.3	Streptomyces lentzea CC140	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6635	1.3	Streptomyces lentzea CC141	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6636	1.3	Streptomyces lentzea CC142	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6637	1.3	Streptomyces lentzea CC143	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6638	1.3	Streptomyces lentzea CC144	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6639	1.3	Streptomyces lentzea CC145	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6640	1.3	Streptomyces lentzea CC146	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6641	1.3	Streptomyces lentzea CC147	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6642	1.3	Streptomyces lentzea CC148	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6643	1.3	Streptomyces lentzea CC149	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6644	1.3	Streptomyces lentzea CC150	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6645	1.3	Streptomyces lentzea CC151	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6646	1.3	Streptomyces lentzea CC152	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6647	1.3	Streptomyces lentzea CC153	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6648	1.3	Streptomyces lentzea CC154	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6649	1.3	Streptomyces lentzea CC155	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6650	1.3	Streptomyces lentzea CC156	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6651	1.3	Streptomyces lentzea CC157	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6652	1.3	Streptomyces lentzea CC158	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6653	1.3	Streptomyces lentzea CC159	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6654	1.3	Streptomyces lentzea CC160	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6655	1.3	Streptomyces lentzea CC161	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6656	1.3	Streptomyces lentzea CC162	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6657	1.3	Streptomyces lentzea CC163	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6658	1.3	Streptomyces lentzea CC164	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6659	1.3	Streptomyces lentzea CC165	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6660	1.3	Streptomyces lentzea CC166	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6661	1.3	Streptomyces lentzea CC167	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6662	1.3	Streptomyces lentzea CC168	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6663	1.3	Streptomyces lentzea CC169	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6664	1.3	Streptomyces lentzea CC170	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6665	1.3	Streptomyces lentzea CC171	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6666	1.3	Streptomyces lentzea CC172	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6667	1.3	Streptomyces lentzea CC173	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6668	1.3	Streptomyces lentzea CC174	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6669	1.3	Streptomyces lentzea CC175	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6670	1.3	Streptomyces lentzea CC176	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6671	1.3	Streptomyces lentzea CC177	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6672	1.3	Streptomyces lentzea CC178	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6673	1.3	Streptomyces lentzea CC179	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6674	1.3	Streptomyces lentzea CC180	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6675	1.3	Streptomyces lentzea CC181	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6676	1.3	Streptomyces lentzea CC182	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6677	1.3	Streptomyces lentzea CC183	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6678	1.3	Streptomyces lentzea CC184	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6679	1.3	Streptomyces lentzea CC185	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6680	1.3	Streptomyces lentzea CC186	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6681	1.3	Streptomyces lentzea CC187	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6682	1.3	Streptomyces lentzea CC188	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6683	1.3	Streptomyces lentzea CC189	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6684	1.3	Streptomyces lentzea CC190	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6685	1.3	Streptomyces lentzea CC191	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6686	1.3	Streptomyces lentzea CC192	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6687	1.3	Streptomyces lentzea CC193	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6688	1.3	Streptomyces lentzea CC194	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6689	1.3	Streptomyces lentzea CC195	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6690	1.3	Streptomyces lentzea CC196	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6691	1.3	Streptomyces lentzea CC197	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6692	1.3	Streptomyces lentzea CC198	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6693	1.3	Streptomyces lentzea CC199	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6694	1.3	Streptomyces lentzea CC200	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6695	1.3	Streptomyces lentzea CC201	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6696	1.3	Streptomyces lentzea CC202	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6697	1.3	Streptomyces lentzea CC203	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6698	1.3	Streptomyces lentzea CC204	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6699	1.3	Streptomyces lentzea CC205	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6700	1.3	Streptomyces lentzea CC206	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6701	1.3	Streptomyces lentzea CC207	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6702	1.3	Streptomyces lentzea CC208	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6703	1.3	Streptomyces lentzea CC209	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6704	1.3	Streptomyces lentzea CC210	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6705	1.3	Streptomyces lentzea CC211	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6706	1.3	Streptomyces lentzea CC212	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6707	1.3	Streptomyces lentzea CC213	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6708	1.3	Streptomyces lentzea CC214	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6709	1.3	Streptomyces lentzea CC215	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6710	1.3	Streptomyces lentzea CC216	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6711	1.3	Streptomyces lentzea CC217	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6712	1.3	Streptomyces lentzea CC218	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6713	1.3	Streptomyces lentzea CC219	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6714	1.3	Streptomyces lentzea CC220	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6715	1.3	Streptomyces lentzea CC221	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6716	1.3	Streptomyces lentzea CC222	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6717	1.3	Streptomyces lentzea CC223	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.6718	1.3	Streptomyces lentzea CC224	NRPS	CDPS	coelibactin	36
fig|6666666.590941.peg.7006	1.4	Streptomyces lentzea CC225	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7007	1.4	Streptomyces lentzea CC226	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7008	1.4	Streptomyces lentzea CC227	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7009	1.4	Streptomyces lentzea CC228	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7010	1.4	Streptomyces lentzea CC229	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7011	1.4	Streptomyces lentzea CC230	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7012	1.4	Streptomyces lentzea CC231	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7013	1.4	Streptomyces lentzea CC232	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7014	1.4	Streptomyces lentzea CC233	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7015	1.4	Streptomyces lentzea CC234	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7016	1.4	Streptomyces lentzea CC235	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7017	1.4	Streptomyces lentzea CC236	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7018	1.4	Streptomyces lentzea CC237	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7019	1.4	Streptomyces lentzea CC238	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7020	1.4	Streptomyces lentzea CC239	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7021	1.4	Streptomyces lentzea CC240	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7022	1.4	Streptomyces lentzea CC241	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7023	1.4	Streptomyces lentzea CC242	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7024	1.4	Streptomyces lentzea CC243	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7025	1.4	Streptomyces lentzea CC244	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7026	1.4	Streptomyces lentzea CC245	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7027	1.4	Streptomyces lentzea CC246	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7028	1.4	Streptomyces lentzea CC247	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7029	1.4	Streptomyces lentzea CC248	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7030	1.4	Streptomyces lentzea CC249	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7031	1.4	Streptomyces lentzea CC250	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7032	1.4	Streptomyces lentzea CC251	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7033	1.4	Streptomyces lentzea CC252	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7034	1.4	Streptomyces lentzea CC253	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7035	1.4	Streptomyces lentzea CC254	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7036	1.4	Streptomyces lentzea CC255	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7037	1.4	Streptomyces lentzea CC256	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7038	1.4	Streptomyces lentzea CC257	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7039	1.4	Streptomyces lentzea CC258	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7040	1.4	Streptomyces lentzea CC259	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7041	1.4	Streptomyces lentzea CC260	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7042	1.4	Streptomyces lentzea CC261	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7043	1.4	Streptomyces lentzea CC262	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7044	1.4	Streptomyces lentzea CC263	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7045	1.4	Streptomyces lentzea CC264	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7046	1.4	Streptomyces lentzea CC265	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7047	1.4	Streptomyces lentzea CC266	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7048	1.4	Streptomyces lentzea CC267	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7049	1.4	Streptomyces lentzea CC268	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7050	1.4	Streptomyces lentzea CC269	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7051	1.4	Streptomyces lentzea CC270	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7052	1.4	Streptomyces lentzea CC271	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7053	1.4	Streptomyces lentzea CC272	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7054	1.4	Streptomyces lentzea CC273	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7055	1.4	Streptomyces lentzea CC274	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7056	1.4	Streptomyces lentzea CC275	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7057	1.4	Streptomyces lentzea CC276	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7058	1.4	Streptomyces lentzea CC277	PKS-like	arylpolyene	virginiamycin S1	22
fig|6666666.590941.peg.7059	1.4	Streptomyces lentzea CC278	PKS-like	arylpolyene	virginiamycin S1	22
