ID	Region	Organism	Type1	Type2	Product	Similarity
fig|6666666.687569.peg.1124	1101.1	Streptomyces sp. CC228A	NRPS	NRPS	mirubactin	50
fig|6666666.687569.peg.1125	1101.1	Streptomyces sp. CC228A	NRPS	NRPS	mirubactin	50
fig|6666666.687569.peg.1126	1101.1	Streptomyces sp. CC228A	NRPS	NRPS	mirubactin	50
fig|6666666.687569.peg.3083	1113.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.3084	1113.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.3085	1113.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.3086	1113.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.3087	1113.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.rna.28	1113.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.3088	1113.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.3395	1227.1	Streptomyces sp. CC228A	siderophore	siderophore	ficellomycin	3
fig|6666666.687569.peg.3396	1227.1	Streptomyces sp. CC228A	siderophore	siderophore	ficellomycin	3
fig|6666666.687569.peg.3397	1227.1	Streptomyces sp. CC228A	siderophore	siderophore	ficellomycin	3
fig|6666666.687569.peg.3398	1227.1	Streptomyces sp. CC228A	siderophore	siderophore	ficellomycin	3
fig|6666666.687569.peg.3399	1227.1	Streptomyces sp. CC228A	siderophore	siderophore	ficellomycin	3
fig|6666666.687569.peg.1878	1264.1	Streptomyces sp. CC228A	ectoine	ectoine	ectoine	100
fig|6666666.687569.peg.1879	1264.1	Streptomyces sp. CC228A	ectoine	ectoine	ectoine	100
fig|6666666.687569.peg.1880	1264.1	Streptomyces sp. CC228A	ectoine	ectoine	ectoine	100
fig|6666666.687569.peg.1881	1264.1	Streptomyces sp. CC228A	ectoine	ectoine	ectoine	100
fig|6666666.687569.peg.1882	1264.1	Streptomyces sp. CC228A	ectoine	ectoine	ectoine	100
fig|6666666.687569.peg.1883	1264.1	Streptomyces sp. CC228A	ectoine	ectoine	ectoine	100
fig|6666666.687569.peg.1884	1264.1	Streptomyces sp. CC228A	ectoine	ectoine	ectoine	100
fig|6666666.687569.peg.1137	1277.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.1138	1277.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.1139	1277.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.1140	1277.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.1141	1277.1	Streptomyces sp. CC228A	terpene	terpene		
fig|6666666.687569.peg.1934	218.1	Streptomyces sp. CC228A	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.687569.peg.1935	218.1	Streptomyces sp. CC228A	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.687569.peg.1936	218.1	Streptomyces sp. CC228A	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.687569.peg.1937	218.1	Streptomyces sp. CC228A	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.687569.peg.1938	218.1	Streptomyces sp. CC228A	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.687569.peg.1939	218.1	Streptomyces sp. CC228A	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.687569.peg.1940	218.1	Streptomyces sp. CC228A	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.687569.peg.1941	218.1	Streptomyces sp. CC228A	siderophore	siderophore	desferrioxamin B / desferrioxamine E	83
fig|6666666.687569.peg.1611	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1612	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1613	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1614	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1615	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1616	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1617	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1618	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1619	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1620	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1621	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1622	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1623	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1624	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1625	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1626	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1627	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1628	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1629	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1630	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1631	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1632	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1633	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1634	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1635	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.1636	1155.1	Streptomyces sp. CC228A	thiopeptide	TfuA-related	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	17
fig|6666666.687569.peg.2817	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2818	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2819	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2820	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2821	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2822	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2823	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2824	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2825	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2826	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2827	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2828	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2829	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2830	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2831	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2832	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2833	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.2834	819.1	Streptomyces sp. CC228A	butyrolactone	ectoine	showdomycin	41
fig|6666666.687569.peg.4634	1207.1	Streptomyces sp. CC228A	NRPS	NRPS	surugamide A / surugamide D	14
fig|6666666.687569.peg.4635	1207.1	Streptomyces sp. CC228A	NRPS	NRPS	surugamide A / surugamide D	14
fig|6666666.687569.peg.4636	1207.1	Streptomyces sp. CC228A	NRPS	NRPS	surugamide A / surugamide D	14
fig|6666666.687569.peg.4637	1207.1	Streptomyces sp. CC228A	NRPS	NRPS	surugamide A / surugamide D	14
fig|6666666.687569.peg.5600	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5601	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5602	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5603	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5604	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5605	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5606	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5607	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5608	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5609	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
fig|6666666.687569.peg.5610	232.1	Streptomyces sp. CC228A	ladderane	ladderane		
