ID	Origin__autocolor	Clusteric__autocolor	Organism__autocolor	Product__autocolor	Type__autocolor
BGC0001288_BAQ25486	MiBIG	Intraclusteric	Micromonospora sp. GMKU326	maklamicin	Polyketide
BGC0000700_CAH60130	MiBIG	Intraclusteric	Streptomyces tenjimariensis	istamycin	Saccharide
BGC0000379_AEG64695	MiBIG	Intraclusteric	Streptomyces viridochromogenes	laspartomycin	NRP
BGC0001005_AHI59111	MiBIG	Intraclusteric	Bacillus subtilis	locillomycin	NRP-Polyketide
BGC0000270_AAL15604	MiBIG	Intraclusteric	Streptomyces antibioticus	simocyclinone	Polyketide
BGC0000835_AAG34188	MiBIG	Intraclusteric	Streptomyces antibioticus	simocyclinone	Polyketide
BGC0001072_AAK06808	MiBIG	Intraclusteric	Streptomyces antibioticus	simocyclinone	Other-Polyketide-Saccharide
BGC0000842_AGU42430	MiBIG	Intraclusteric	Streptomyces argenteolus	carbapenem MM 4550	Other
BGC0001785_ASZ00168	MiBIG	Intraclusteric	Streptomyces spectabilis	streptovaricin	Polyketide
BGC0000133_AFI57015	MiBIG	Intraclusteric	Amycolatopsis orientalis	quartromicin	Polyketide
BGC0001287_CQR60474	MiBIG	Intraclusteric	Streptomyces leeuwenhoekii	chaxamycin A-chaxamycin B-chaxamycin C-chaxamycin D	Polyketide
BGC0000262_AHW57766	MiBIG	Intraclusteric	Streptomyces sp. PGA64	rabelomycin	Polyketide-Saccharide
BGC0001522_AWR88437	MiBIG	Intraclusteric	Streptomyces filamentosus	auroramycin	Polyketide
BGC0001596_WP_078845182	MiBIG	Intraclusteric	Streptomyces albus	fluostatins M-Q	Polyketide
BGC0000202_ADB02841	MiBIG	Intraclusteric	Kibdelosporangium sp. MJ126-NF4	azicemicin	Polyketide
BGC0001769_ARO44672	MiBIG	Intraclusteric	Streptomyces sp.	saquayamycin	Polyketide
BGC0000545_CAB93669	MiBIG	Intraclusteric	Ruminococcus gnavus E1	ruminococcin A	RiPP
BGC0001727_ADM69285	MiBIG	Intraclusteric	Paenibacillus polymyxa E681	paenilan	RiPP
BGC0000260_ABB69091	MiBIG	Intraclusteric	Hahella chejuensis KCTC 2396	prodigiosin	Polyketide
BGC0000035_AAS79471	MiBIG	Intraclusteric	Streptomyces bikiniensis	chalcomycin	Polyketide
BGC0000268_CAH10125	MiBIG	Intraclusteric	Streptomyces sp. SCC 2136	Sch47554-Sch47555	Polyketide
BGC0000232_BAJ07866	MiBIG	Intraclusteric	Streptomyces sp. 2238-SVT4	hatomarubigin	Polyketide
BGC0001384_BAV17023	MiBIG	Intraclusteric	Streptomyces sp. TK08046	saprolmycin E	Polyketide
BGC0000245_BAC79018	MiBIG	Intraclusteric	Streptomyces sp. AM-7161	medermycin	Polyketide
BGC0000229_AGO50631	MiBIG	Intraclusteric	Streptomyces lusitanus	grincamycin	Polyketide-Saccharide
BGC0000413_AAY93437	MiBIG	Intraclusteric	Pseudomonas protegens Pf-5	pyoverdine	NRP
BGC0001635_AQZ69221	MiBIG	Intraclusteric	Nonomuraea sp. ATCC 55076	kistamicin A	NRP-Polyketide
BGC0000303_ABW71856	MiBIG	Intraclusteric	Streptomyces refuineus subsp. thermotolerans	anthramycin	NRP
BGC0000289_CAD91201	MiBIG	Intraclusteric	Nonomuraea sp. ATCC 39727	A40926	NRP-Saccharide
BGC0001661_AVO00817	MiBIG	Intraclusteric	Streptomyces sp.	mayamycin B	Polyketide
BGC0000515_ABO65653	MiBIG	Intraclusteric	Geobacillus thermodenitrificans NG80-2	geobacillin I	RiPP
BGC0001233_ALK27911	MiBIG	Intraclusteric	Streptomyces sp. DSM 11171	feglymycin	NRP
BGC0000409_AEA29625	MiBIG	Intraclusteric	Streptomyces albus subsp. albus	porothramycin	NRP
BGC0000526_ABI30224	MiBIG	Intraclusteric	Streptococcus macedonicus	macedocin	RiPP
BGC0001701_ASY03210	MiBIG	Intraclusteric	Blautia obeum	nisin O	RiPP
BGC0000547_ACX68642	MiBIG	Intraclusteric	Streptococcus salivarius	salivaricin 9	RiPP
BGC0001788_AOT85897	MiBIG	Intraclusteric	Streptococcus suis	suicin 65	RiPP
BGC0000290_AAM80541	MiBIG	Intraclusteric	Streptomyces toyocaensis	A47934	NRP
BGC0000440_CAE53348	MiBIG	Intraclusteric	Actinoplanes teichomyceticus	teicoplanin	NRP
BGC0000441_CAG15007	MiBIG	Intraclusteric	Actinoplanes teichomyceticus	teicoplanin	NRP
BGC0000223_AEE65471	MiBIG	Intraclusteric	uncultured bacterium BAC AB649/1850	fluostatin	Polyketide
BGC0000201_AAX57187	MiBIG	Intraclusteric	Streptomyces aureofaciens	auricin	Polyketide-Saccharide
BGC0001438_OWA25481	MiBIG	Intraclusteric	Streptomyces sp. CS057	warkmycin	Polyketide-Saccharide
BGC0001727_ADM69293	MiBIG	Intraclusteric	Paenibacillus polymyxa E681	paenilan	RiPP
BGC0000511_AAL15573	MiBIG	Intraclusteric	Bacillus subtilis	ericin A	RiPP
BGC0000557_AAB92599	MiBIG	Intraclusteric	Streptococcus pyogenes	streptococcin A-FF22	RiPP
BGC0000559_AAB91594	MiBIG	Intraclusteric	Bacillus subtilis subsp. spizizenii ATCC 6633	subtilin	RiPP
BGC0000311_CAG25752	MiBIG	Intraclusteric	Amycolatopsis balhimycina DSM 5908	balhimycin	NRP
BGC0000506_AEK64499	MiBIG	Intraclusteric	Bacillus subtilis subsp. spizizenii	entianin	RiPP
BGC0000428_ACN39724	MiBIG	Intraclusteric	Streptosporangium sibiricum	sibiromycin	NRP
BGC0000203_ADI71440	MiBIG	Intraclusteric	Amycolatopsis orientalis subsp. vinearia	BE-7585A	Polyketide
BGC0000508_CAA44256	MiBIG	Intraclusteric	Staphylococcus epidermidis	epidermin	RiPP
BGC0001178_AGS77305	MiBIG	Intraclusteric	Actinoplanes sp. ATCC 53533	UK-68,597	NRP
BGC0000549_AEX55159	MiBIG	Intraclusteric	Streptococcus salivarius	salivaricin D	RiPP
BGC0000514_ABC94906	MiBIG	Intraclusteric	Staphylococcus gallinarum	gallidermin	RiPP
BGC0000536_BAG71485	MiBIG	Intraclusteric	Lactococcus lactis	nisin Q	RiPP
BGC0001701_ASY03216	MiBIG	Intraclusteric	Blautia obeum	nisin O	RiPP
BGC0001040_CAA60455	MiBIG	Intraclusteric	Streptomyces rapamycinicus	rapamycin	NRP-Polyketide
BGC0000299_ERG36768	MiBIG	Intraclusteric	Pseudoalteromonas piscicida JCM 20779	alterochromides	NRP
BGC0001789_AOT85874	MiBIG	Intraclusteric	Streptococcus suis	suicin 90-1330	RiPP
BGC0000537_ABA00873	MiBIG	Intraclusteric	Streptococcus uberis	nisin U	RiPP
BGC0000535_ADJ56358	MiBIG	Intraclusteric	Lactococcus lactis subsp. lactis	nisin A	RiPP
BGC0000926_ADB43064	MiBIG	Intraclusteric	Bacillus subtilis subsp. spizizenii ATCC 6633	rhizocticin	Other
BGC0000450_BAH04159	MiBIG	Intraclusteric	Streptomyces triostinicus	triostin A	NRP
BGC0000415_AET98903	MiBIG	Intraclusteric	Streptomyces griseovariabilis subsp. bandungensis	quinomycin	NRP
BGC0000556_BAB08160	MiBIG	Intraclusteric	Streptococcus pyogenes	streptin	RiPP
BGC0001228_WP_051419346	MiBIG	Intraclusteric	Salinispora arenicola CNT005	retimycin	NRP
BGC0000339_BAE98158	MiBIG	Intraclusteric	Streptomyces lasaliensis	echinomycin	NRP
BGC0000171_CCC21118	MiBIG	Intraclusteric	Streptomyces himastatinicus ATCC 53653	9-methylstreptimidone	Polyketide
BGC0001619_AKA59107	MiBIG	Intraclusteric	Streptomyces sp. WAC2288	ibomycin	Polyketide
BGC0001693_ARD70855	MiBIG	Intraclusteric	Micromonospora echinospora	nenestatin	Polyketide
BGC0000133_AFI57010	MiBIG	Intraclusteric	Amycolatopsis orientalis	quartromicin	Polyketide
BGC0000422_ABI22119	MiBIG	Intraclusteric	Streptomyces lavendulae	saframycin A	NRP
BGC0001694_AVI57410	MiBIG	Intraclusteric	Streptomyces koyangensis	meoabyssomicin-abyssomicin	Polyketide
BGC0000625_BAN83917	MiBIG	Intraclusteric	Streptomyces olivoviridis	thioviridamide	RiPP
BGC0001803_BAN83917	MiBIG	Intraclusteric	Streptomyces olivoviridis	thioviridamide	RiPP
BGC0000240_AHZ61841	MiBIG	Intraclusteric	Salinispora pacifica	lomaiviticin	Polyketide-Saccharide
BGC0000434_BAI63291	MiBIG	Intraclusteric	Streptomyces sp. SNA15896	SW-163	NRP
BGC0000527_CAB60259	MiBIG	Intraclusteric	Bacillus sp. HIL-Y85/54728	mersacidin	RiPP
BGC0001433_SCO70297	MiBIG	Intraclusteric	Streptomyces argillaceus	argimycin P	Polyketide
BGC0000241_ABP54629	MiBIG	Intraclusteric	Salinispora tropica CNB-440	lomaiviticin	Polyketide-Saccharide
BGC0000082_ACB46500	MiBIG	Intraclusteric	Actinomadura kijaniata	kijanimicin	Polyketide
BGC0000727_ACK77758	MiBIG	Intraclusteric	Streptomyces aureofaciens	auricin deoxysugar moieties	Saccharide
BGC0001623_BAX64243	MiBIG	Intraclusteric	Streptomyces sp. MSC090213JE08	ishigamide	NRP-Polyketide
BGC0000222_BAJ52674	MiBIG	Intraclusteric	Streptomyces sp. TA-0256	FD-594	Polyketide
BGC0001213_EYT83454	MiBIG	Intraclusteric	Streptomyces sp. Tu 6176	nataxazole	Polyketide
BGC0001116_BAF50715	MiBIG	Intraclusteric	Streptomyces virginiae	virginiamycin	NRP-Polyketide
BGC0001073_AFJ52668	MiBIG	Intraclusteric	Micromonospora sp. TP-A0468	kosinostatin	NRP-Polyketide
BGC0001676_AVR52617	MiBIG	Intraclusteric	Streptomyces sp. FXJ1.235	mycemycin A-mycemycin B-mycemycin C-mycemycin D-mycemycin E	Alkaloid
BGC0000245_BAC79037	MiBIG	Intraclusteric	Streptomyces sp. AM-7161	medermycin	Polyketide
BGC0001183_AGC09475	MiBIG	Intraclusteric	Streptomyces sp. FXJ7.023	lobophorin	Polyketide
BGC0001004_AGI99506	MiBIG	Intraclusteric	Streptomyces sp. SCSIO 01127	lobophorin	Polyketide
BGC0000915_AAD28455	MiBIG	Intraclusteric	Streptomyces lavendulae	mitomycin	Other
BGC0001083_AGH68920	MiBIG	Intraclusteric	Streptomyces sp. CNH189	merochlorin	Polyketide-Terpene
BGC0000177_ACY01386	MiBIG	Intraclusteric	Streptomyces platensis subsp. rosaceus	dorrigocin-migrastatin	Polyketide
BGC0001288_BAQ25500	MiBIG	Intraclusteric	Micromonospora sp. GMKU326	maklamicin	Polyketide
BGC0001179_AHL46726	MiBIG	Intraclusteric	Streptomyces bottropensis	rishirilide B	Polyketide
BGC0000445_CAJ34357	MiBIG	Intraclusteric	Micromonospora sp. ML1	thiocoraline	NRP
BGC0001060_ACB47053	MiBIG	Intraclusteric	Micromonospora chersina	dynemicin	Polyketide
BGC0000162_ACB37727	MiBIG	Intraclusteric	Micromonospora chalcea	tetrocarcin A	Polyketide
BGC0000445_CAJ34378	MiBIG	Intraclusteric	Micromonospora sp. ML1	thiocoraline	NRP
BGC0000952_CBW45736	MiBIG	Intraclusteric	Streptomyces pristinaespiralis	pristinamycin	NRP-Polyketide
BGC0000084_AFL48534	MiBIG	Intraclusteric	Streptomyces sp. CS684	laidlomycin	Polyketide
BGC0000274_AFY23040	MiBIG	Intraclusteric	uncultured bacterium	tetarimycin	Polyketide
BGC0001078_BAE78990	MiBIG	Intraclusteric	Streptomyces sp. KO-3988	furaquinocin A	Polyketide-Terpene
BGC0000105_AAP42853	MiBIG	Intraclusteric	Streptomyces nanchangensis	nanchangmycin	Polyketide
BGC0000273_CAJ42325	MiBIG	Intraclusteric	Streptomyces steffisburgensis	steffimycin	Polyketide-Saccharide
BGC0000247_CAK50770	MiBIG	Intraclusteric	Streptomyces argillaceus	mithramycin	Polyketide-Saccharide
BGC0000915_AAD28451	MiBIG	Intraclusteric	Streptomyces lavendulae	mitomycin	Other
BGC0001719_AWM72919	MiBIG	Intraclusteric	Streptomyces olivaceus	olimycin A-olimycin B	Polyketide
BGC0001179_AHL46725	MiBIG	Intraclusteric	Streptomyces bottropensis	rishirilide B	Polyketide
BGC0000220_AAF81721	MiBIG	Intraclusteric	Streptomyces maritimus	enterocin	Polyketide
BGC0001719_AWM72920	MiBIG	Intraclusteric	Streptomyces olivaceus	olimycin A-olimycin B	Polyketide
BGC0001366_ctg1_orf2	MiBIG	Intraclusteric	Streptomyces sp. FJS31-2	BE-24566B-zunyimycin A	Polyketide
BGC0000108_ADX66458	MiBIG	Intraclusteric	Streptomyces chattanoogensis	natamycin	Polyketide
BGC0000221_ACX83625	MiBIG	Intraclusteric	uncultured soil bacterium V167	erdacin	Polyketide
BGC0001513_AUO15556	MiBIG	Intraclusteric	Actinobacteria bacterium	anthrabenzoxocinone	Polyketide
BGC0000100_AAO65809	MiBIG	Intraclusteric	Streptomyces cinnamonensis	monensin	Polyketide
BGC0001670_ANZ52472	MiBIG	Intraclusteric	Streptomyces cinnamonensis	monensin	Polyketide
BGC0000105_AAP42854	MiBIG	Intraclusteric	Streptomyces nanchangensis	nanchangmycin	Polyketide
BGC0001062_ADB23404	MiBIG	Intraclusteric	Micromonospora echinospora subsp. challisensis	TLN-05220	Polyketide
BGC0000024_CAE02599	MiBIG	Intraclusteric	Streptomyces thioluteus	aureothin	Polyketide
BGC0000266_AAM97369	MiBIG	Intraclusteric	Streptomyces collinus	rubromycin	Polyketide
BGC0000422_ABI22138	MiBIG	Intraclusteric	Streptomyces lavendulae	saframycin A	NRP
BGC0000036_AAZ77687	MiBIG	Intraclusteric	Streptomyces antibioticus	chlorothricin	Polyketide-Saccharide
BGC0000135_BAK64633	MiBIG	Intraclusteric	Streptomyces sp. SN-593	reveromycin	Polyketide
BGC0000175_AFO59862	MiBIG	Intraclusteric	Streptomyces sp. YIM 56141	cycloheximide-actiphenol	Polyketide
BGC0000233_AAP85351	MiBIG	Intraclusteric	Streptomyces griseoruber	hedamycin	Polyketide
BGC0000033_AAM94777	MiBIG	Intraclusteric	Micromonospora echinospora	calicheamicin	Polyketide
BGC0000877_ABX24502	MiBIG	Intraclusteric	Streptomyces cacaoi subsp. asoensis	polyoxin	Other
BGC0001675_AQW35038	MiBIG	Intraclusteric	Streptomyces griseoruber	murayaquinone	Polyketide
BGC0001690_AQT01397	MiBIG	Intraclusteric	Streptomyces gilvosporeus	natamycin	Polyketide
BGC0001675_AQW35056	MiBIG	Intraclusteric	Streptomyces griseoruber	murayaquinone	Polyketide
BGC0001083_AGH68913	MiBIG	Intraclusteric	Streptomyces sp. CNH189	merochlorin	Polyketide-Terpene
BGC0000395_AAT09796	MiBIG	Intraclusteric	Nocardia uniformis subsp. tsuyamanensis	nocardicin A	NRP
BGC0001232_WP_043474107	MiBIG	Intraclusteric	Kitasatospora sp. MBT66	leucanicidin	Polyketide
BGC0000187_ADI58657	MiBIG	Intraclusteric	Streptomyces nodosus subsp. asukaensis	asukamycin	Polyketide
BGC0001237_ALJ49918	MiBIG	Intraclusteric	Salinispora pacifica DSM 45543	thiolactomycin	Polyketide
BGC0001524_AFL68048	MiBIG	Intraclusteric	Sulfurospirillum barnesii SES-3	barnesin A	NRP-Polyketide
BGC0000212_EDY42552	MiBIG	Intraclusteric	Streptomyces sp. SPB74	cinerubin B	Polyketide
BGC0001409_AKD43507	MiBIG	Intraclusteric	Streptomyces minoensis	dutomycin	Polyketide
BGC0001061_ACN64842	MiBIG	Intraclusteric	Streptomyces diastatochromogenes	polyketomycin	Polyketide-Saccharide
BGC0000193_AAF73451	MiBIG	Intraclusteric	Streptomyces galilaeus	aclacinomycin	Polyketide
BGC0000194_CAC44198	MiBIG	Intraclusteric	Streptomyces coelicolor A3(2)	actinorhodin	Polyketide
BGC0000238_ABX71104	MiBIG	Intraclusteric	Streptomyces rishiriensis	lactonamycin	Polyketide
BGC0000459_AGN74872	MiBIG	Intraclusteric	Streptomyces griseoviridis	griseoviridin-viridogrisein	NRP-Polyketide
BGC0000213_AIL50163	MiBIG	Intraclusteric	Streptomyces aureus	colabomycin	Polyketide
BGC0000038_CAC37890	MiBIG	Intraclusteric	Streptomyces coelicolor A3(2)	coelimycin	Polyketide
BGC0001500_AMX23318	MiBIG	Intraclusteric	Actinoallomurus sp. ID145698	allocyclinone	Polyketide
BGC0000625_BAN83931	MiBIG	Intraclusteric	Streptomyces olivoviridis	thioviridamide	RiPP
BGC0001803_BAN83931	MiBIG	Intraclusteric	Streptomyces olivoviridis	thioviridamide	RiPP
BGC0001083_AGH68919	MiBIG	Intraclusteric	Streptomyces sp. CNH189	merochlorin	Polyketide-Terpene
BGC0001204_BAQ21957	MiBIG	Intraclusteric	Streptomyces versipellis	versipelostatin	Polyketide
BGC0000028_ADC79626	MiBIG	Intraclusteric	Streptomyces lohii	bafilomycin	Polyketide
BGC0000059_BAC68120	MiBIG	Intraclusteric	Streptomyces avermitilis MA-4680 = NBRC 14893	filipin	Polyketide
BGC0000201_ADM72850	MiBIG	Intraclusteric	Streptomyces aureofaciens	auricin	Polyketide-Saccharide
BGC0001083_AGH68921	MiBIG	Intraclusteric	Streptomyces sp. CNH189	merochlorin	Polyketide-Terpene
BGC0001731_AIE54180	MiBIG	Intraclusteric	Streptomyces paulus	paulomycin	Other
BGC0000227_CAA09630	MiBIG	Intraclusteric	Streptomyces violaceoruber	granaticin	Polyketide
BGC0001801_CCA53792	MiBIG	Intraclusteric	Streptomyces venezuelae ATCC 10712	thiazostatin-watasemycin A-watasemycin B-2-hydroxyphenylthiazoline enantiopyochelin-isopyochelin	NRP
BGC0000164_BAE93738	MiBIG	Intraclusteric	Streptomyces sp. NRRL 11266	tetronomycin	Polyketide
BGC0001179_AHL46719	MiBIG	Intraclusteric	Streptomyces bottropensis	rishirilide B	Polyketide
BGC0000001_AEK75492	MiBIG	Intraclusteric	Verrucosispora maris AB-18-032	abyssomicin	Polyketide
BGC0000269_ADE34517	MiBIG	Intraclusteric	Streptomyces sp. SF2575	SF2575	Other-Polyketide-Saccharide
BGC0001732_AIE54233	MiBIG	Intraclusteric	Streptomyces sp. YN86	paulomycin	Other
BGC0000001_AEK75495	MiBIG	Intraclusteric	Verrucosispora maris AB-18-032	abyssomicin	Polyketide
BGC0000197_ABL09963	MiBIG	Intraclusteric	Streptomyces echinatus	aranciamycin	Polyketide-Saccharide
BGC0000877_ABX24503	MiBIG	Intraclusteric	Streptomyces cacaoi subsp. asoensis	polyoxin	Other
BGC0001503_ATV95651	MiBIG	Intraclusteric	Amycolatopsis sp.	amycolamycin A-amycolamycin B	Polyketide
BGC0000238_ABX71106	MiBIG	Intraclusteric	Streptomyces rishiriensis	lactonamycin	Polyketide
BGC0000952_CBW45751	MiBIG	Intraclusteric	Streptomyces pristinaespiralis	pristinamycin	NRP-Polyketide
BGC0000315_CAB38588	MiBIG	Intraclusteric	Streptomyces coelicolor A3(2)	calcium-dependent antibiotic	NRP
BGC0001074_KDN80039	MiBIG	Intraclusteric	Streptomyces olindensis	cosmomycin D	Polyketide-Saccharide
BGC0000340_AHN91929	MiBIG	Intraclusteric	Streptomyces sp. LZ35	echosides	NRP
BGC0000394_AGD80615	MiBIG	Intraclusteric	Streptomyces lusitanus	naphthyridinomycin	NRP
BGC0000952_CBW45731	MiBIG	Intraclusteric	Streptomyces pristinaespiralis	pristinamycin	NRP-Polyketide
BGC0000081_AFV52162	MiBIG	Intraclusteric	Streptoalloteichus sp. ATCC 53650	kedarcidin	Polyketide
BGC0001622_ARG41913	MiBIG	Intraclusteric	Streptomyces sp.	isatropolone A-isotropolone B-isotropolone C	Polyketide
BGC0000021_AEP40943	MiBIG	Intraclusteric	Nocardiopsis sp. FU40	apoptolidin	Polyketide
BGC0000230_AAM33680	MiBIG	Intraclusteric	Streptomyces sp. JP95	griseorhodin	Polyketide
BGC0000195_ACI88877	MiBIG	Intraclusteric	Streptomyces sp. CM020	alnumycin	Polyketide
BGC0000414_BAO84869	MiBIG	Intraclusteric	Streptomyces melanovinaceus	quinocarcin	NRP
BGC0000216_AFU65883	MiBIG	Intraclusteric	Dactylosporangium sp. SC14051	dactylocycline	Polyketide
BGC0001292_ALE27495	MiBIG	Intraclusteric	Streptomyces sp. NRRL 12068	A33853	Other
BGC0000250_CAA12016	MiBIG	Intraclusteric	Streptomyces nogalater	nogalamycin	Polyketide-Saccharide
BGC0001368_WP_051700101	MiBIG	Intraclusteric	Streptomyces sp. NRRL F-4474	tambromycin	NRP
BGC0000242_CAM34372	MiBIG	Intraclusteric	Streptomyces tendae	lysolipin	Polyketide
BGC0001719_AWM72913	MiBIG	Intraclusteric	Streptomyces olivaceus	olimycin A-olimycin B	Polyketide
BGC0001169_AHE80990	MiBIG	Intraclusteric	Streptomyces sp. SCSIO 03032	piericidin A1	Polyketide
BGC0000503_CAD60533	MiBIG	Intraclusteric	Streptomyces cinnamoneus	cinnamycin	RiPP
BGC0000822_CAC93708	MiBIG	Intraclusteric	Lechevalieria aerocolonigenes	rebeccamycin	Alkaloid
BGC0000821_BAC10669	MiBIG	Intraclusteric	Lechevalieria aerocolonigenes	rebeccamycin	Other
BGC0000201_ADM72849	MiBIG	Intraclusteric	Streptomyces aureofaciens	auricin	Polyketide-Saccharide
BGC0000021_AEP40918	MiBIG	Intraclusteric	Nocardiopsis sp. FU40	apoptolidin	Polyketide
BGC0001368_WP_063834945	MiBIG	Intraclusteric	Streptomyces sp. NRRL F-4474	tambromycin	NRP
BGC0000238_ABX71098	MiBIG	Intraclusteric	Streptomyces rishiriensis	lactonamycin	Polyketide
BGC0000040_AAZ94408	MiBIG	Intraclusteric	Streptomyces neyagawaensis	concanamycin A	Polyketide
BGC0000952_CBW45766	MiBIG	Intraclusteric	Streptomyces pristinaespiralis	pristinamycin	NRP-Polyketide
BGC0000163_ACR50789	MiBIG	Intraclusteric	Streptomyces longisporoflavus	tetronasin	Polyketide
BGC0001292_ALE27491	MiBIG	Intraclusteric	Streptomyces sp. NRRL 12068	A33853	Other
BGC0001568_ATJ00782	MiBIG	Intraclusteric	Streptomyces sp. SCSIO 1666	cytorhodin	Polyketide
BGC0000212_EDY42525	MiBIG	Intraclusteric	Streptomyces sp. SPB74	cinerubin B	Polyketide
BGC0001348_WP_030890475	MiBIG	Intraclusteric	Streptomyces varsoviensis	JBIR-100	Polyketide
BGC0001065_AEZ64593	MiBIG	Intraclusteric	Streptomyces chromofuscus	herboxidiene	Polyketide
BGC0000376_BAP16683	MiBIG	Intraclusteric	Streptomyces sp. Sp080513GE-23	JBIR-34,JBIR-35	NRP
BGC0000021_AEP40927	MiBIG	Intraclusteric	Nocardiopsis sp. FU40	apoptolidin	Polyketide
BGC0000190_ADG86334	MiBIG	Intraclusteric	Streptomyces sp. SANK 61196	A-74528	Polyketide
BGC0000144_AEZ53968	MiBIG	Intraclusteric	Streptomyces albus	salinomycin	Polyketide
BGC0000224_AAQ08934	MiBIG	Intraclusteric	Streptomyces griseus	fredericamycin	Polyketide
BGC0001387_AMP46592	MiBIG	Intraclusteric	Streptomyces calvus	nucleocidin	Other
BGC0001376_AMK51258	MiBIG	Intraclusteric	Streptosporangium sp. FXJ7.131	hexaricin A-hexaricin B-hexaricin C	Polyketide
BGC0001625_APR73628	MiBIG	Intraclusteric	Streptomyces sp. CB01883	isofuranonaphthoquinone	Polyketide
BGC0001038_AGC24249	MiBIG	Intraclusteric	Nonomuraea spiralis	pyralomicin	NRP-Polyketide
BGC0001592_AVI10271	MiBIG	Intraclusteric	Streptomyces lunaelactis	ferroverdin	Other
BGC0001439_OWA01609	MiBIG	Intraclusteric	Streptomyces sp. CS113	cervimycin	Polyketide-Saccharide
BGC0001117_CBZ42156	MiBIG	Intraclusteric	Streptomyces himastatinicus ATCC 53653	himastatin	NRP
BGC0001213_EYT83438	MiBIG	Intraclusteric	Streptomyces sp. Tu 6176	nataxazole	Polyketide
BGC0000226_AAP69594	MiBIG	Intraclusteric	Streptomyces griseoflavus	gilvocarcin	Polyketide
BGC0001714_WP_039916129	MiBIG	Intraclusteric	Amycolatopsis azurea DSM 43854	octacosamicin	NRP-Polyketide
BGC0000654_ABB69733	MiBIG	Intraclusteric	Streptomyces sp. Tu6071	phenalinolactone	Saccharide-Terpene
BGC0000150_ABP55181	MiBIG	Intraclusteric	Salinispora tropica CNB-440	sporolide	NRP-Polyketide
BGC0001798_AVV48298	MiBIG	Intraclusteric	Streptomyces sp.	tetrapetalone A-tetrapetalone B-tetrapetalone C-tetrapetalone D	Polyketide
BGC0000225_AAC18102	MiBIG	Intraclusteric	Streptomyces roseofulvus	frenolicin	Polyketide
BGC0001294_WP_031020590	MiBIG	Intraclusteric	Streptomyces sp. MBT28	7-prenylisatin	Other
BGC0000889_BAM73630	MiBIG	Intraclusteric	Streptomyces sp. WK-5344	bagremycin	Other
BGC0001063_CAA16486	MiBIG	Intraclusteric	Streptomyces coelicolor A3(2)	undecylprodigiosin	NRP-Polyketide
BGC0000191_BAB72052	MiBIG	Intraclusteric	Streptomyces galilaeus	aclacinomycin	Polyketide
BGC0001409_AKD43527	MiBIG	Intraclusteric	Streptomyces minoensis	dutomycin	Polyketide
BGC0001558_WP_018891721	MiBIG	Intraclusteric	Streptomyces sp. CNT302	cosmomycin C-cosmomycin D	Polyketide
BGC0000091_AHF22840	MiBIG	Intraclusteric	Streptomyces sp. CNQ-617	marineosin	Polyketide
BGC0001368_WP_063834944	MiBIG	Intraclusteric	Streptomyces sp. NRRL F-4474	tambromycin	NRP
BGC0000192_AAF70113	MiBIG	Intraclusteric	Streptomyces galilaeus	aclacinomycin	Polyketide
BGC0001083_AGH68916	MiBIG	Intraclusteric	Streptomyces sp. CNH189	merochlorin	Polyketide-Terpene
BGC0001660_ARW80048	MiBIG	Intraclusteric	Marinactinospora thermotolerans	mathermycin	RiPP
